from,to,asim_likelihood,edge_exists_original,edge_exists_modified,seal_likelihood,dataset,modification
1007,1549,0.0012853153,0.0,0.0,0.979,dancer_01,base
159,1007,0.017966142,0.0,0.0,0.9849,dancer_01,base
161,1007,9.7471864e-05,0.0,0.0,0.4994,dancer_01,base
17,1007,0.023530265,0.0,0.0,0.9876,dancer_01,base
180,1007,0.5035776,0.0,0.0,0.8804,dancer_01,base
186,1007,0.0012192833,1.0,0.0,0.4799,dancer_01,base
188,1007,0.27687442,0.0,0.0,0.4799,dancer_01,base
19,1007,0.001263039,0.0,0.0,0.4799,dancer_01,base
198,1007,1.3419539e-07,0.0,0.0,0.5555,dancer_01,base
211,1007,0.035603996,0.0,0.0,0.4799,dancer_01,base
218,1007,3.4792458e-05,0.0,0.0,0.9895,dancer_01,base
219,1007,0.0005174574,0.0,0.0,0.4799,dancer_01,base
224,1007,5.3456063e-08,0.0,0.0,0.4799,dancer_01,base
250,1007,6.5368267e-06,1.0,0.0,0.975,dancer_01,base
254,1007,0.04132451,0.0,0.0,0.4799,dancer_01,base
262,1007,0.020402163,0.0,0.0,0.986,dancer_01,base
271,1007,4.167372e-06,0.0,0.0,0.4799,dancer_01,base
275,1007,0.0014848602,0.0,0.0,0.9519,dancer_01,base
279,1007,0.011894929,0.0,0.0,0.951,dancer_01,base
284,1007,8.957908e-06,0.0,0.0,0.4799,dancer_01,base
289,1007,0.0048323167,0.0,0.0,0.991,dancer_01,base
300,1007,3.2124092e-06,0.0,0.0,0.4799,dancer_01,base
304,1007,0.00017178582,1.0,0.0,0.9872,dancer_01,base
314,1007,0.019492276,0.0,0.0,0.9743,dancer_01,base
316,1007,0.0030321176,0.0,0.0,0.5555,dancer_01,base
320,1007,0.000815382,0.0,0.0,0.9767,dancer_01,base
328,1007,0.06331166,0.0,0.0,0.9904,dancer_01,base
34,1007,0.004600864,0.0,0.0,0.9805,dancer_01,base
340,1007,0.0021307212,0.0,0.0,0.9794,dancer_01,base
342,1007,5.5009637e-05,1.0,0.0,0.9672,dancer_01,base
344,1007,0.00028814838,0.0,0.0,0.9879,dancer_01,base
363,1007,0.00032939535,0.0,0.0,0.9809,dancer_01,base
377,1007,2.6033142e-06,0.0,0.0,0.4799,dancer_01,base
384,1007,0.067938216,0.0,0.0,0.9907,dancer_01,base
39,1007,2.5018045e-07,0.0,0.0,0.4994,dancer_01,base
392,1007,0.0009727177,0.0,0.0,0.9809,dancer_01,base
40,1007,0.008225903,0.0,0.0,0.4799,dancer_01,base
445,1007,0.0018278057,0.0,0.0,0.9809,dancer_01,base
452,1007,4.2982843e-05,0.0,0.0,0.4994,dancer_01,base
453,1007,1.151719e-05,0.0,0.0,0.4799,dancer_01,base
472,1007,0.014236625,1.0,0.0,0.9883,dancer_01,base
485,1007,4.0170184e-07,0.0,0.0,0.5091,dancer_01,base
491,1007,0.0004257772,0.0,0.0,0.4799,dancer_01,base
498,1007,9.5825135e-06,1.0,0.0,0.4799,dancer_01,base
501,1007,1.1948129e-06,0.0,0.0,0.9682,dancer_01,base
507,1007,0.15567106,1.0,0.0,0.4799,dancer_01,base
520,1007,0.0018284182,0.0,0.0,0.4799,dancer_01,base
523,1007,0.0016589477,0.0,0.0,0.4799,dancer_01,base
536,1007,0.0031376607,0.0,0.0,0.9881,dancer_01,base
55,1007,0.0015289068,0.0,0.0,0.4799,dancer_01,base
559,1007,0.000104521656,0.0,0.0,0.9369,dancer_01,base
560,1007,0.028711826,0.0,0.0,0.975,dancer_01,base
564,1007,1.257102e-08,0.0,0.0,0.4799,dancer_01,base
568,1007,5.855678e-07,0.0,0.0,0.5091,dancer_01,base
582,1007,0.007256063,0.0,0.0,0.9872,dancer_01,base
583,1007,6.6376816e-07,0.0,0.0,0.4799,dancer_01,base
613,1007,0.004990638,1.0,0.0,0.9833,dancer_01,base
617,1007,0.0008758377,0.0,0.0,0.4799,dancer_01,base
626,1007,0.18658394,0.0,0.0,0.9816,dancer_01,base
628,1007,0.9938139,1.0,1.0,0.4994,dancer_01,base
639,1007,0.76749265,0.0,0.0,0.9778,dancer_01,base
648,1007,0.00026452699,0.0,0.0,0.9774,dancer_01,base
649,1007,0.00028612616,0.0,0.0,0.9802,dancer_01,base
657,1007,2.5749705e-06,0.0,0.0,0.4799,dancer_01,base
666,1007,0.0010099699,0.0,0.0,0.9767,dancer_01,base
685,1007,0.0007608153,0.0,0.0,0.9773,dancer_01,base
692,1007,0.0140964,1.0,1.0,0.9865,dancer_01,base
694,1007,0.009977069,0.0,0.0,0.3385,dancer_01,base
7,1007,0.017712116,1.0,0.0,0.9878,dancer_01,base
706,1007,0.02044718,0.0,0.0,0.991,dancer_01,base
707,1007,0.019973664,0.0,0.0,0.9919,dancer_01,base
712,1007,6.835706e-07,0.0,0.0,0.4799,dancer_01,base
722,1007,0.0023061035,0.0,0.0,0.9879,dancer_01,base
75,1007,1.4077248e-05,0.0,0.0,0.9818,dancer_01,base
764,1007,3.4688495e-05,0.0,0.0,0.4799,dancer_01,base
771,1007,2.2468561e-05,0.0,0.0,0.9892,dancer_01,base
801,1007,4.324818e-06,0.0,0.0,0.9783,dancer_01,base
803,1007,1.2556492e-05,1.0,0.0,0.4994,dancer_01,base
811,1007,0.64221054,0.0,0.0,0.9826,dancer_01,base
817,1007,0.005963762,0.0,0.0,0.4799,dancer_01,base
822,1007,0.002301588,0.0,0.0,0.4994,dancer_01,base
842,1007,0.014895893,0.0,0.0,0.9796,dancer_01,base
869,1007,4.237243e-06,0.0,0.0,0.4799,dancer_01,base
881,1007,0.00026032713,0.0,0.0,0.4799,dancer_01,base
898,1007,0.008967227,0.0,0.0,0.9911,dancer_01,base
9,1007,0.022638293,0.0,0.0,0.4799,dancer_01,base
903,1007,1.0245724e-05,0.0,0.0,0.5539,dancer_01,base
912,1007,1.733905e-09,0.0,0.0,0.5555,dancer_01,base
955,1007,0.110371254,0.0,0.0,0.9862,dancer_01,base
967,1007,3.877363e-09,0.0,0.0,0.4799,dancer_01,base
97,1007,0.21502137,0.0,0.0,0.9908,dancer_01,base
976,1007,5.701601e-05,1.0,0.0,0.9739,dancer_01,base
102,1028,4.968262e-07,0.0,0.0,0.9561,dancer_01,base
102,1036,0.20499514,0.0,0.0,0.974,dancer_01,base
102,106,0.4972795,0.0,0.0,0.9759,dancer_01,base
102,1060,0.99803597,1.0,1.0,0.9833,dancer_01,base
102,1072,0.122670494,0.0,0.0,0.9815,dancer_01,base
11,102,0.0041223196,0.0,0.0,0.523,dancer_01,base
102,110,0.2884337,0.0,0.0,0.979,dancer_01,base
102,1111,0.3541487,0.0,0.0,0.9758,dancer_01,base
102,1115,0.043805383,0.0,0.0,0.9806,dancer_01,base
102,113,0.24070832,0.0,0.0,0.9797,dancer_01,base
102,114,0.18937948,0.0,0.0,0.5505,dancer_01,base
102,1163,0.04902853,0.0,0.0,0.978,dancer_01,base
102,1282,2.5492549e-05,0.0,0.0,0.4997,dancer_01,base
102,1283,0.12942737,0.0,0.0,0.4997,dancer_01,base
102,1284,0.1424474,0.0,0.0,0.9611,dancer_01,base
102,1287,0.15674831,0.0,0.0,0.9694,dancer_01,base
102,1289,0.04347691,0.0,0.0,0.9652,dancer_01,base
102,1291,0.0065358924,0.0,0.0,0.4823,dancer_01,base
102,1292,0.14689472,1.0,1.0,0.9869,dancer_01,base
102,1298,0.15883721,0.0,0.0,0.9891,dancer_01,base
102,1299,0.040331557,0.0,0.0,0.984,dancer_01,base
102,1301,0.0046696663,0.0,0.0,0.9742,dancer_01,base
102,1303,1.5020531e-06,0.0,0.0,0.9745,dancer_01,base
102,1305,0.04163545,0.0,0.0,0.961,dancer_01,base
102,131,0.00043873405,0.0,0.0,0.9839,dancer_01,base
102,1316,0.9966419,1.0,1.0,0.9777,dancer_01,base
102,1519,0.40350106,1.0,0.0,0.9739,dancer_01,base
102,1522,0.027701013,0.0,0.0,0.5134,dancer_01,base
102,1526,0.044310946,0.0,0.0,0.9802,dancer_01,base
102,1527,0.024450293,0.0,0.0,0.9784,dancer_01,base
102,1530,0.22256072,0.0,0.0,0.9569,dancer_01,base
102,1536,8.8605213e-07,0.0,0.0,0.4823,dancer_01,base
102,1538,0.011735472,0.0,0.0,0.9793,dancer_01,base
102,1547,0.117883965,0.0,0.0,0.5283,dancer_01,base
102,1548,0.005817598,0.0,0.0,0.9733,dancer_01,base
102,1549,0.00565152,0.0,0.0,0.9806,dancer_01,base
102,159,0.96547633,1.0,0.0,0.9836,dancer_01,base
102,161,0.007886573,1.0,0.0,0.5134,dancer_01,base
17,102,0.35529196,0.0,0.0,0.9905,dancer_01,base
102,180,0.05283233,0.0,0.0,0.9603,dancer_01,base
102,186,0.13268988,0.0,0.0,0.99,dancer_01,base
102,188,0.0130923875,0.0,0.0,0.9768,dancer_01,base
19,102,0.9964198,1.0,1.0,0.5239,dancer_01,base
102,198,1.407417e-06,0.0,0.0,0.5026,dancer_01,base
102,211,0.10670761,0.0,0.0,0.5134,dancer_01,base
102,218,0.043960117,0.0,0.0,0.9835,dancer_01,base
102,219,0.00012464159,0.0,0.0,0.5026,dancer_01,base
102,224,0.07331146,0.0,0.0,0.5134,dancer_01,base
102,250,0.36419812,0.0,0.0,0.9355,dancer_01,base
102,254,0.097953714,0.0,0.0,0.5026,dancer_01,base
102,262,0.99866927,1.0,1.0,0.9791,dancer_01,base
102,271,0.00042474712,0.0,0.0,0.9653,dancer_01,base
102,275,0.30651838,0.0,0.0,0.9866,dancer_01,base
102,279,6.981389e-05,0.0,0.0,0.5026,dancer_01,base
102,284,0.03226482,0.0,0.0,0.9716,dancer_01,base
102,289,0.3327966,0.0,0.0,0.9777,dancer_01,base
102,300,0.00033330993,0.0,0.0,0.9653,dancer_01,base
102,304,0.002290612,0.0,0.0,0.9857,dancer_01,base
102,314,0.24613856,1.0,0.0,0.9757,dancer_01,base
102,316,0.0064973654,0.0,0.0,0.959,dancer_01,base
102,320,0.99872833,1.0,1.0,0.4823,dancer_01,base
102,328,0.99964786,1.0,1.0,0.9855,dancer_01,base
34,102,0.2580504,0.0,0.0,0.9892,dancer_01,base
102,340,0.003075759,0.0,0.0,0.9619,dancer_01,base
102,342,2.3712202e-05,0.0,0.0,0.959,dancer_01,base
102,344,0.29375705,0.0,0.0,0.9807,dancer_01,base
102,363,0.0007622485,0.0,0.0,0.975,dancer_01,base
102,377,0.00029708253,0.0,0.0,0.9609,dancer_01,base
102,384,0.44240615,0.0,0.0,0.9848,dancer_01,base
39,102,0.0005498446,0.0,0.0,0.5235,dancer_01,base
102,392,0.00055497483,0.0,0.0,0.975,dancer_01,base
40,102,0.3249521,0.0,0.0,0.5236,dancer_01,base
102,445,0.0011882943,0.0,0.0,0.975,dancer_01,base
102,452,0.007673656,0.0,0.0,0.9747,dancer_01,base
102,453,0.0019546815,0.0,0.0,0.9792,dancer_01,base
102,472,0.051733654,1.0,0.0,0.9694,dancer_01,base
102,485,6.301869e-05,0.0,0.0,0.4997,dancer_01,base
102,491,0.00017802585,0.0,0.0,0.5453,dancer_01,base
102,498,9.5581445e-06,0.0,0.0,0.4823,dancer_01,base
102,501,7.5140575e-05,1.0,0.0,0.9617,dancer_01,base
102,507,0.1987395,0.0,0.0,0.9871,dancer_01,base
102,520,0.023243213,0.0,0.0,0.975,dancer_01,base
102,523,0.0030327733,0.0,0.0,0.4823,dancer_01,base
102,536,0.1808425,0.0,0.0,0.9823,dancer_01,base
55,102,2.1315416e-05,0.0,0.0,0.5235,dancer_01,base
102,559,0.00021274165,0.0,0.0,0.4997,dancer_01,base
102,560,0.2595353,0.0,0.0,0.9708,dancer_01,base
102,564,0.026699949,0.0,0.0,0.5026,dancer_01,base
102,568,0.055990674,1.0,0.0,0.964,dancer_01,base
102,582,0.0015651115,0.0,0.0,0.9839,dancer_01,base
102,583,0.00068215403,0.0,0.0,0.5026,dancer_01,base
102,613,8.55538e-05,0.0,0.0,0.977,dancer_01,base
102,617,0.99911684,1.0,1.0,0.4997,dancer_01,base
102,626,0.057146464,0.0,0.0,0.9815,dancer_01,base
102,628,0.0023643798,0.0,0.0,0.5134,dancer_01,base
102,639,0.9999845,1.0,1.0,0.9852,dancer_01,base
102,648,0.01150303,0.0,0.0,0.961,dancer_01,base
102,649,0.04475862,0.0,0.0,0.974,dancer_01,base
102,657,0.0016530912,0.0,0.0,0.9613,dancer_01,base
102,666,0.9989316,1.0,1.0,0.9424,dancer_01,base
102,685,0.051927004,0.0,0.0,0.9585,dancer_01,base
102,692,0.38571036,0.0,0.0,0.9616,dancer_01,base
102,694,2.5653948e-05,0.0,0.0,0.5307,dancer_01,base
7,102,0.23275669,0.0,0.0,0.9914,dancer_01,base
102,706,0.012262546,0.0,0.0,0.9775,dancer_01,base
102,707,0.41019085,0.0,0.0,0.9618,dancer_01,base
102,712,0.0037963758,0.0,0.0,0.9749,dancer_01,base
102,722,0.111185096,0.0,0.0,0.9844,dancer_01,base
75,102,0.21365426,0.0,0.0,0.9895,dancer_01,base
102,764,0.023588903,0.0,0.0,0.5134,dancer_01,base
102,771,0.07133864,0.0,0.0,0.9763,dancer_01,base
102,801,0.005552491,0.0,0.0,0.9797,dancer_01,base
102,803,0.39936858,0.0,0.0,0.4982,dancer_01,base
102,811,0.121533416,1.0,0.0,0.9805,dancer_01,base
102,817,0.008218924,0.0,0.0,0.9784,dancer_01,base
102,822,0.062120814,0.0,0.0,0.5134,dancer_01,base
102,842,0.026538322,0.0,0.0,0.9611,dancer_01,base
102,869,5.632901e-05,0.0,0.0,0.5461,dancer_01,base
102,881,0.049206965,0.0,0.0,0.99,dancer_01,base
102,898,0.27161562,0.0,0.0,0.9835,dancer_01,base
9,102,0.20838238,0.0,0.0,0.5237,dancer_01,base
102,903,0.16667193,0.0,0.0,0.9587,dancer_01,base
102,912,9.793751e-06,0.0,0.0,0.5026,dancer_01,base
102,955,0.09247675,0.0,0.0,0.9756,dancer_01,base
102,967,0.012731905,0.0,0.0,0.4823,dancer_01,base
97,102,0.38099515,0.0,0.0,0.9756,dancer_01,base
102,976,2.7888576e-05,0.0,0.0,0.9826,dancer_01,base
1028,1036,0.0001428238,0.0,0.0,0.5333,dancer_01,base
106,1028,0.02160895,0.0,0.0,0.3446,dancer_01,base
1028,1060,7.4260206e-05,0.0,0.0,0.9681,dancer_01,base
1028,1072,5.461234e-06,0.0,0.0,0.9712,dancer_01,base
11,1028,0.00016785445,0.0,0.0,0.3446,dancer_01,base
110,1028,0.23364432,0.0,0.0,0.9862,dancer_01,base
1028,1111,9.908617e-09,0.0,0.0,0.5004,dancer_01,base
1028,1115,2.2125965e-05,0.0,0.0,0.9561,dancer_01,base
113,1028,2.0674797e-06,0.0,0.0,0.3446,dancer_01,base
114,1028,1.724153e-06,0.0,0.0,0.3446,dancer_01,base
1028,1163,0.0036195936,0.0,0.0,0.9423,dancer_01,base
1028,1282,1.0061837e-07,0.0,0.0,0.4393,dancer_01,base
1028,1283,0.008241576,0.0,0.0,0.4393,dancer_01,base
1028,1284,2.5475406e-09,0.0,0.0,0.5177,dancer_01,base
1028,1287,0.05243494,0.0,0.0,0.9424,dancer_01,base
1028,1289,0.0022474173,0.0,0.0,0.965,dancer_01,base
1028,1291,0.002019675,0.0,0.0,0.3446,dancer_01,base
1028,1292,0.28700888,0.0,0.0,0.964,dancer_01,base
1028,1298,0.007971416,0.0,0.0,0.9692,dancer_01,base
1028,1299,0.04000532,0.0,0.0,0.9639,dancer_01,base
1028,1301,0.018895028,0.0,0.0,0.9627,dancer_01,base
1028,1303,0.042431217,0.0,0.0,0.9093,dancer_01,base
1028,1305,5.919264e-06,0.0,0.0,0.5235,dancer_01,base
131,1028,0.07841847,0.0,0.0,0.9639,dancer_01,base
1028,1316,2.9599837e-06,0.0,0.0,0.9533,dancer_01,base
1028,1519,0.0007739825,0.0,0.0,0.9732,dancer_01,base
1028,1522,2.413682e-06,0.0,0.0,0.382,dancer_01,base
1028,1526,0.29412314,0.0,0.0,0.9711,dancer_01,base
1028,1527,6.7254933e-07,0.0,0.0,0.5249,dancer_01,base
1028,1530,0.00034420827,0.0,0.0,0.9652,dancer_01,base
1028,1536,3.8245247e-08,0.0,0.0,0.3446,dancer_01,base
1028,1538,0.0030780244,0.0,0.0,0.9516,dancer_01,base
1028,1547,1.5655756e-05,0.0,0.0,0.5044,dancer_01,base
1028,1548,0.02104329,0.0,0.0,0.5275,dancer_01,base
1028,1549,3.812097e-06,0.0,0.0,0.9561,dancer_01,base
159,1028,0.06454578,0.0,0.0,0.9617,dancer_01,base
161,1028,0.010371043,0.0,0.0,0.382,dancer_01,base
17,1028,0.952365,0.0,0.0,0.5343,dancer_01,base
180,1028,1.4323947e-06,0.0,0.0,0.5231,dancer_01,base
186,1028,6.42575e-05,0.0,0.0,0.3446,dancer_01,base
188,1028,0.007510634,0.0,0.0,0.3446,dancer_01,base
19,1028,1.4819291e-05,0.0,0.0,0.3446,dancer_01,base
198,1028,5.4387354e-05,0.0,0.0,0.495,dancer_01,base
211,1028,0.0007574402,0.0,0.0,0.3446,dancer_01,base
218,1028,0.01835464,0.0,0.0,0.9673,dancer_01,base
219,1028,6.6641765e-06,0.0,0.0,0.3446,dancer_01,base
224,1028,3.5374833e-05,0.0,0.0,0.3446,dancer_01,base
250,1028,1.0871051e-09,0.0,0.0,0.9561,dancer_01,base
254,1028,1.1724408e-06,0.0,0.0,0.3446,dancer_01,base
262,1028,0.005445955,0.0,0.0,0.965,dancer_01,base
271,1028,0.0001600129,0.0,0.0,0.3446,dancer_01,base
275,1028,0.00039040062,0.0,0.0,0.9424,dancer_01,base
279,1028,0.0023601253,0.0,0.0,0.495,dancer_01,base
284,1028,0.015693776,0.0,0.0,0.3446,dancer_01,base
289,1028,7.051194e-06,0.0,0.0,0.9585,dancer_01,base
300,1028,0.0029377663,0.0,0.0,0.3446,dancer_01,base
304,1028,0.01610944,0.0,0.0,0.9621,dancer_01,base
314,1028,3.431401e-05,0.0,0.0,0.9706,dancer_01,base
316,1028,0.017588455,0.0,0.0,0.495,dancer_01,base
320,1028,5.4912357e-07,0.0,0.0,0.5329,dancer_01,base
328,1028,0.5532693,0.0,0.0,0.9727,dancer_01,base
34,1028,0.38306147,0.0,0.0,0.9851,dancer_01,base
340,1028,0.002611003,0.0,0.0,0.8882,dancer_01,base
342,1028,0.017854482,0.0,0.0,0.495,dancer_01,base
344,1028,0.00823542,0.0,0.0,0.957,dancer_01,base
363,1028,3.6670724e-06,0.0,0.0,0.9706,dancer_01,base
377,1028,0.0011080196,0.0,0.0,0.3446,dancer_01,base
384,1028,0.0030732886,0.0,0.0,0.9517,dancer_01,base
39,1028,1.2930493e-06,0.0,0.0,0.382,dancer_01,base
392,1028,0.00038356063,0.0,0.0,0.9706,dancer_01,base
40,1028,0.0013081073,0.0,0.0,0.3446,dancer_01,base
445,1028,2.8937093e-05,0.0,0.0,0.9706,dancer_01,base
452,1028,0.0018452809,0.0,0.0,0.382,dancer_01,base
453,1028,3.3117203e-07,0.0,0.0,0.3446,dancer_01,base
472,1028,9.120831e-06,0.0,0.0,0.9758,dancer_01,base
485,1028,1.0456586e-06,0.0,0.0,0.4393,dancer_01,base
491,1028,3.1284276e-07,0.0,0.0,0.3446,dancer_01,base
498,1028,6.064221e-05,0.0,0.0,0.3446,dancer_01,base
501,1028,2.2302771e-05,0.0,0.0,0.5203,dancer_01,base
507,1028,0.0009588982,0.0,0.0,0.3446,dancer_01,base
520,1028,0.022151973,0.0,0.0,0.3446,dancer_01,base
523,1028,0.017948752,0.0,0.0,0.3446,dancer_01,base
536,1028,0.3523895,0.0,0.0,0.976,dancer_01,base
55,1028,4.6547495e-05,0.0,0.0,0.3446,dancer_01,base
559,1028,0.072581,0.0,0.0,0.8811,dancer_01,base
560,1028,0.00020984067,0.0,0.0,0.9561,dancer_01,base
564,1028,9.4011824e-07,0.0,0.0,0.3446,dancer_01,base
568,1028,1.5509842e-09,0.0,0.0,0.4393,dancer_01,base
582,1028,0.0067468877,0.0,0.0,0.9635,dancer_01,base
583,1028,8.246769e-06,0.0,0.0,0.3446,dancer_01,base
613,1028,0.000681053,0.0,0.0,0.9711,dancer_01,base
617,1028,4.8542814e-05,0.0,0.0,0.3446,dancer_01,base
626,1028,0.10886263,0.0,0.0,0.961,dancer_01,base
628,1028,2.9426516e-08,0.0,0.0,0.382,dancer_01,base
639,1028,1.588085e-05,0.0,0.0,0.9605,dancer_01,base
648,1028,0.00050846586,0.0,0.0,0.5235,dancer_01,base
649,1028,5.4006912e-05,0.0,0.0,0.5333,dancer_01,base
657,1028,0.0008100615,0.0,0.0,0.3446,dancer_01,base
666,1028,2.2050001e-07,0.0,0.0,0.5329,dancer_01,base
685,1028,3.0090556e-05,0.0,0.0,0.5331,dancer_01,base
692,1028,3.172402e-06,0.0,0.0,0.9614,dancer_01,base
694,1028,0.00045516336,0.0,0.0,0.3446,dancer_01,base
7,1028,0.00029767142,0.0,0.0,0.9624,dancer_01,base
706,1028,0.01324383,0.0,0.0,0.9585,dancer_01,base
707,1028,6.5813174e-07,0.0,0.0,0.9614,dancer_01,base
712,1028,0.00010497733,0.0,0.0,0.3446,dancer_01,base
722,1028,0.16793865,0.0,0.0,0.9807,dancer_01,base
75,1028,0.0005251862,0.0,0.0,0.9827,dancer_01,base
764,1028,3.0846704e-07,0.0,0.0,0.3446,dancer_01,base
771,1028,0.048699584,0.0,0.0,0.9738,dancer_01,base
801,1028,0.9975516,1.0,1.0,0.3646,dancer_01,base
803,1028,0.017793212,0.0,0.0,0.2828,dancer_01,base
811,1028,0.008878427,0.0,0.0,0.9718,dancer_01,base
817,1028,6.811409e-05,0.0,0.0,0.3446,dancer_01,base
822,1028,2.5920815e-07,0.0,0.0,0.382,dancer_01,base
842,1028,2.5357863e-07,0.0,0.0,0.5177,dancer_01,base
869,1028,2.414897e-05,0.0,0.0,0.3446,dancer_01,base
881,1028,0.00084123114,0.0,0.0,0.3446,dancer_01,base
898,1028,5.9336144e-06,0.0,0.0,0.9568,dancer_01,base
9,1028,0.015640007,0.0,0.0,0.3446,dancer_01,base
903,1028,0.0011109896,0.0,0.0,0.5152,dancer_01,base
912,1028,1.7097342e-06,0.0,0.0,0.495,dancer_01,base
955,1028,0.054528162,0.0,0.0,0.9506,dancer_01,base
967,1028,6.1560826e-07,0.0,0.0,0.3446,dancer_01,base
97,1028,1.247904e-05,0.0,0.0,0.9668,dancer_01,base
976,1028,0.13665831,0.0,0.0,0.9594,dancer_01,base
106,1036,0.9987752,1.0,1.0,0.196,dancer_01,base
1036,1060,0.019041117,0.0,0.0,0.9887,dancer_01,base
1036,1072,0.010009118,0.0,0.0,0.9851,dancer_01,base
11,1036,3.6576107e-06,0.0,0.0,0.3645,dancer_01,base
110,1036,0.5153748,0.0,0.0,0.985,dancer_01,base
1036,1111,0.00013437607,0.0,0.0,0.965,dancer_01,base
1036,1115,2.4457333e-05,0.0,0.0,0.974,dancer_01,base
113,1036,0.3503898,0.0,0.0,0.3645,dancer_01,base
114,1036,0.0028579414,0.0,0.0,0.3645,dancer_01,base
1036,1163,5.73142e-05,0.0,0.0,0.9879,dancer_01,base
1036,1282,6.73369e-08,0.0,0.0,0.5333,dancer_01,base
1036,1283,0.00019896562,0.0,0.0,0.5333,dancer_01,base
1036,1284,0.0011533535,0.0,0.0,0.9798,dancer_01,base
1036,1287,0.0017999371,0.0,0.0,0.971,dancer_01,base
1036,1289,0.0057008723,0.0,0.0,0.9896,dancer_01,base
1036,1291,0.022047317,0.0,0.0,0.3645,dancer_01,base
1036,1292,0.0006284596,1.0,0.0,0.985,dancer_01,base
1036,1298,0.00053080264,1.0,0.0,0.9858,dancer_01,base
1036,1299,0.006490246,0.0,0.0,0.9868,dancer_01,base
1036,1301,0.066793494,0.0,0.0,0.9901,dancer_01,base
1036,1303,0.000572351,1.0,0.0,0.9791,dancer_01,base
1036,1305,0.04023158,0.0,0.0,0.9827,dancer_01,base
131,1036,0.0042789336,0.0,0.0,0.9868,dancer_01,base
1036,1316,0.19446325,1.0,0.0,0.991,dancer_01,base
1036,1519,0.27396566,0.0,0.0,0.99,dancer_01,base
1036,1522,1.1158706e-06,0.0,0.0,0.475,dancer_01,base
1036,1526,0.00081218476,0.0,0.0,0.9894,dancer_01,base
1036,1527,0.0003570547,0.0,0.0,0.9841,dancer_01,base
1036,1530,0.16188514,0.0,0.0,0.9915,dancer_01,base
1036,1536,8.801512e-06,0.0,0.0,0.3645,dancer_01,base
1036,1538,0.7479404,0.0,0.0,0.9848,dancer_01,base
1036,1547,1.81169e-06,0.0,0.0,0.9806,dancer_01,base
1036,1548,0.0006673717,0.0,0.0,0.9593,dancer_01,base
1036,1549,0.00032186802,0.0,0.0,0.974,dancer_01,base
159,1036,0.113465145,0.0,0.0,0.9815,dancer_01,base
161,1036,0.0029056103,0.0,0.0,0.475,dancer_01,base
17,1036,0.1134684,0.0,0.0,0.9868,dancer_01,base
180,1036,0.00072643283,0.0,0.0,0.9787,dancer_01,base
186,1036,3.42432e-06,0.0,0.0,0.3645,dancer_01,base
188,1036,0.00091531983,0.0,0.0,0.3645,dancer_01,base
19,1036,0.0006638409,0.0,0.0,0.3645,dancer_01,base
198,1036,1.9037003e-06,0.0,0.0,0.5325,dancer_01,base
211,1036,0.00014932008,0.0,0.0,0.3645,dancer_01,base
218,1036,0.0054713683,0.0,0.0,0.9885,dancer_01,base
219,1036,4.2195596e-05,0.0,0.0,0.3645,dancer_01,base
224,1036,0.00043807251,0.0,0.0,0.3645,dancer_01,base
250,1036,0.0009075384,0.0,0.0,0.9825,dancer_01,base
254,1036,0.14929515,0.0,0.0,0.3645,dancer_01,base
262,1036,0.5906108,0.0,0.0,0.9872,dancer_01,base
271,1036,2.5069207e-06,0.0,0.0,0.3645,dancer_01,base
275,1036,5.0686717e-06,0.0,0.0,0.971,dancer_01,base
279,1036,9.7168595e-06,0.0,0.0,0.5325,dancer_01,base
284,1036,0.00043526362,0.0,0.0,0.3645,dancer_01,base
289,1036,0.04338483,0.0,0.0,0.992,dancer_01,base
300,1036,3.8868873e-07,0.0,0.0,0.3645,dancer_01,base
304,1036,0.00012733629,0.0,0.0,0.9864,dancer_01,base
314,1036,0.1469101,0.0,0.0,0.9805,dancer_01,base
316,1036,0.5650533,0.0,0.0,0.5325,dancer_01,base
320,1036,0.0028663354,0.0,0.0,0.9763,dancer_01,base
328,1036,0.24884225,0.0,0.0,0.9909,dancer_01,base
34,1036,0.3731208,0.0,0.0,0.9842,dancer_01,base
340,1036,6.8483455e-06,0.0,0.0,0.9738,dancer_01,base
342,1036,0.0001380241,0.0,0.0,0.9876,dancer_01,base
344,1036,0.0010620803,0.0,0.0,0.9896,dancer_01,base
363,1036,0.0344589,0.0,0.0,0.983,dancer_01,base
377,1036,1.0444693e-05,0.0,0.0,0.3645,dancer_01,base
384,1036,0.117515765,0.0,0.0,0.9908,dancer_01,base
39,1036,1.709532e-07,0.0,0.0,0.475,dancer_01,base
392,1036,0.00014031451,0.0,0.0,0.983,dancer_01,base
40,1036,0.410222,0.0,0.0,0.3645,dancer_01,base
445,1036,0.020378314,0.0,0.0,0.983,dancer_01,base
452,1036,0.5079224,0.0,0.0,0.475,dancer_01,base
453,1036,0.0021909154,0.0,0.0,0.3645,dancer_01,base
472,1036,0.024544433,0.0,0.0,0.9852,dancer_01,base
485,1036,1.4278694e-06,0.0,0.0,0.5333,dancer_01,base
491,1036,3.8703533e-07,0.0,0.0,0.3645,dancer_01,base
498,1036,3.5433672e-07,0.0,0.0,0.3645,dancer_01,base
501,1036,1.9596737e-05,0.0,0.0,0.9714,dancer_01,base
507,1036,0.01557129,0.0,0.0,0.3645,dancer_01,base
520,1036,0.27945173,0.0,0.0,0.3645,dancer_01,base
